X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,X101,X102,X103,X104,X105,X106,X107,X108,X109,X110,X111,X112,X113,X114,X115,X116,X117,X118,X119,X120,X121,X122,X123,X124,X125,X126,X127,X128,X129,X130,X131,X132,X133,X134,X135,X136,X137,X138,X139,X140,X141,X142,X143,X144,X145,X146,X147,X148,X149,X150,X151,X152,X153,X154,X155,X156,X157
0,0.651909245896252,0.869809807136056,1.21119495159646,1.58710395622713,2.56708361708368,3.46633498619289,4.71372344109813,1.28987079674608,1.089523809413,2.14931383390475,4.02954152913166,0.823480125310114,1.45278394241821,14.1255626678032,15.3229011463718,16.328802332437,15.3701544492372,15.5845214370575,18.3263725604397,25.2967611284232,20.1872487384444,23.4131431966116,14.5197515553299,18.0807207776264,21.4689907077619,17.9080322001207,1.98032160993233,2.86137575565928,4.00934865376392,1.90475954482216,2.46321746624366,3.0102914039583,4.19004047682717,5.35506875895587,3.52525183546158,4.69825445649991,6.64900558456581,5.66021341312526,5.92787681281492,9.2019627461351,6.95934486778026,8.28443383592168,6.81400341275866,5.31555579868153,7.12980884495366,7.82767827705869,7.20629916965182,4.75358803295726,5.04688701560778,3.62430745121182,8.10519328129384,14.1138128200082,14.6123851051699,13.2332490853442,12.9029807097699,14.8456768221159,3.87321194837099,2.48600102914466,3.43212297079378,4.33364990560086,2.90312316365155,3.00700138968665,3.91356145566236,7.6976227334946,10.5865384667148,12.7808022167319,7.46474325731878,6.95084065070206,9.58740470400125,10.0966555802912,13.0984075706291,12.0270681377342,6.2133976914333,9.8445164933562,9.10075485708907,14.2396819160562,9.82414282888612,8.3934430290229,8.39496256848598,11.0336948564689,11.9361695024319,11.6196038638133,7.77186380195754,5.1227443465876,14.2038734026889,15.695359170425,9.61476687850449,10.7617060318105,13.1989224218568,13.8934995975214,12.4524045739033,9.03850108306782,10.4742584093201,8.73208926327058,13.6917908149512,15.0760730400204,11.5511242224845,6.97647332098367,8.52178140495123,11.2868047401475,6.8450392023467,6.98691810288975,7.74846059851385,5.96602735201077,7.51835822758997,8.69376177597626,9.2480843490111,9.11881609185882,9.8208991742939,11.7623332248441,11.0055257504358,10.8194938986615,9.34145244863156,10.1789242373012,8.29064951990885,6.38839006160021,4.99898964171953,3.90077877788202,5.03500905353536,5.86133700991111,7.09554433435343,7.92620948659872,4.68944682533474,5.81691513927683,7.04394858523364,7.72246221004416,13.5995155600305,12.4537245651411,13.9965945046154,11.4426726544841,9.22734811532525,9.76146495798457,10.3819418731622,9.33546644200007,10.3892726288542,11.3645869330446,8.95695106824359,14.9909592052976,11.369736486643,8.95777006714241,13.9411834522193,12.9107857511041,11.9284157170357,12.3864879932506,12.9213527067855,10.304919600805,11.2873623103173,12.681923546547,10.2493334214866,11.9736496176097,10.7836970676671,17.115685625853,16.7067994609688,15.8772369050355,16.5127362014258,16.8495579117607
0.651909245896252,0,1.47238898903803,0.702387085188198,0.944547198404612,1.94125789852437,2.857954617883,4.11086202599133,1.66183293222258,0.839487095756974,1.59199181318945,3.42082358208648,0.555560635535613,2.10400211214107,14.66690359696,15.8139637670346,16.7830368216043,15.9309553114227,16.1690088148152,18.8812022260371,25.8065067449533,20.7338129121199,23.9194077262485,15.0334548654593,18.5568887908558,21.9955274156233,18.4034117946771,1.66712879776367,2.35638339702353,3.48294844805351,1.96931961453854,2.34838155820825,2.67321293426667,3.75729006125092,4.88718334805673,3.304124498468,4.37886457995948,6.3963935405425,5.39464618158972,5.35239355628597,8.92577776708094,6.87889617545795,7.8365213240802,6.32689474206299,4.7879644901638,6.75401878679204,7.3170177762453,6.61723089321034,4.56340378659924,4.97841029766003,3.60863073741851,7.77664775194211,14.4024090946925,14.9576768918267,13.4644034229857,13.1040658229508,15.0568495688611,4.5190899831283,3.05912248310318,3.98732499378304,4.94897212625759,3.33193404617082,3.63003486774163,4.5625827243969,8.32251421348458,11.237757978874,13.4230983920003,8.11082666863378,7.60239621053997,10.2150827562603,10.7017227819098,13.7103281245519,12.6788998773456,6.86454537768201,10.4876461895823,9.75187685846688,14.8784798365948,10.4603177030591,9.04519830453504,9.03341405627782,11.6782075074629,12.5705570319183,12.2364985416522,8.41909480183487,5.77463948163037,14.8512602880254,16.3388338835208,10.2658499546786,11.4123957688399,13.825489575933,14.5453621308929,13.1014548660138,9.65333960404735,11.0952210613429,9.3767541661364,14.3393117710448,15.7276405579806,12.1914577989254,7.61678292667678,9.16987898921822,11.9109033199877,7.04255512300859,7.25546567909865,8.08870691206856,6.15804457423302,7.66829311011636,8.95712858637983,9.34970445856871,9.27659549806714,10.0436011715267,11.980428184703,11.1722962562198,11.0984997315566,9.68382407982299,10.5449894398901,8.71819281465426,6.80388740897156,5.3998836558354,4.27459619453981,5.52599718335327,6.38049715202243,7.60711659116093,8.41925396929764,5.26596930222976,6.43148798081256,7.61281888019181,8.32781091763587,13.9906920228682,12.8630202730578,14.4510056623355,12.0262131943904,9.71725505136593,10.3245571447021,10.9474930385895,9.85376935742406,10.9070217704541,11.8975334106785,9.52182822953415,15.4440074955168,11.7487008886056,9.43140601086266,14.5622704899916,13.1798400680469,12.2367375879231,12.7190466315707,13.2789984538384,10.7193529656245,11.7337641224242,13.1550610100267,10.7229381623899,12.4750351053473,11.2364731888343,17.6634239074655,17.2861580569008,16.4738027474734,17.1350106170443,17.4973302787977
0.869809807136056,1.47238898903803,0,1.83408633630545,2.34077374827363,3.25233594054258,4.09391853390316,5.31086008593607,0.790330974456794,1.50893169790875,2.73289016323819,4.64862212200323,1.682902360868,0.776721958197913,13.7687151773517,15.0693527964493,16.1436603352191,14.9656146623188,15.1203212733353,17.9313292082084,24.9923622686557,19.8088792191124,23.1174172068041,14.2219196173989,17.8509349370711,21.1330938257268,17.6409372670084,2.26851209817896,3.33013027832804,4.47343680671816,1.71945624652675,2.43807076644554,3.23427474562182,4.50052380532625,5.69497247482679,3.56155860867389,4.82700844944873,6.64287592364113,5.68935749727337,6.45383018462647,9.20284615440528,6.71463847182893,8.55790013782703,7.1669170202699,5.75750151488698,7.29893367686646,8.21341696592025,7.7518667468105,4.6996703814481,4.82153853379738,3.38022314014536,8.19245171556139,13.4136783321108,13.8621661112028,12.5894962842658,12.2903430044132,14.2188568517867,3.0779661646173,1.61725774076196,2.56637030027215,3.47693512863033,2.13785263694974,2.15840380311011,3.24387921174832,7.13044322353039,9.81838757669793,12.1239774186655,6.79596226350783,6.19309762883544,8.74352371490034,9.23401516811637,12.5597594070797,11.2860560920605,5.49951957332566,9.03121589954629,8.33251828025594,13.5987516784305,9.20263679959307,7.65979792734032,7.76681372566957,10.366710400484,11.3182031847022,11.067790190051,6.97568743774859,4.38378298767201,13.514336940414,15.0292071812101,8.89390609802416,10.0449876426464,12.6100426085787,13.1495982747402,11.7511909270155,8.50134072207336,9.91130170163796,7.92443947809578,12.8941085702045,14.3413404577813,10.7295872250197,6.15645911483705,7.83479135176836,10.4386101645135,6.2647124024283,6.32958490054787,7.01723660147336,5.40145272617356,6.98535092792858,8.03186521554905,8.75804681218371,8.56610345363658,9.19548300885658,11.1352095099786,10.4345877729915,10.134876164155,8.60280360595531,9.41805188666659,7.48587636871452,5.59841728562143,4.22953745578235,3.17073898983042,4.19609843093184,5.00561164510174,6.24180871976186,7.08067377168363,3.81963767609644,4.95979175295875,6.17427121441687,6.85975345196019,12.8140957552086,11.6561121754486,13.1681465996598,10.5736714160151,8.38222473124821,8.8920464568577,9.51232029167961,8.47737329474287,9.53096223708587,10.5008853294858,8.08742961883102,14.162844055496,10.5963515619365,8.12180471028061,13.3708145508558,12.2308823700678,11.2140506432764,11.6499217960353,12.1629517008834,9.50616168678135,10.4656660084317,11.8434794025551,9.41218148968171,11.121511979581,9.95844382943993,16.2479503021868,15.8374287015224,15.0113902727446,15.6626226814532,16.052413031762
1.21119495159646,0.702387085188198,1.83408633630545,0,0.614484220172375,1.41858064970902,2.27616536712268,3.51417174284704,1.7054329539145,0.467072163888286,0.938797424002775,2.83694877834548,1.20866019691256,2.56887707506809,15.3286180243096,16.4994976761736,17.4785867891984,16.5791287057528,16.7955921780185,19.5340096888577,26.485323230019,21.3924659414053,24.5996392927544,15.7099423869203,19.2472690505065,22.666148221423,19.0876107062967,1.01958732767796,1.66679482015966,2.80653800337665,1.63409960960253,1.81296751457933,1.98980392292364,3.05508213308011,4.18999915227144,2.66713700978555,3.69216602881994,5.72708777135118,4.72302246162749,4.71699480232654,8.24480829352405,6.2971452119934,7.13693622043373,5.63559915887557,4.11349061601652,6.05338680601375,6.63512756209358,5.99772049955867,3.93053360739733,4.41748570476184,3.1091474835172,7.08292959944788,14.1114605083651,14.7305368726571,13.1151449493435,12.7260273256164,14.6849086013567,4.90409740592042,3.27131857511456,4.14090449223591,5.21794944748889,3.31190231466961,3.93964450090655,5.05793891335319,8.89149234252751,11.6475261023462,13.940305164218,8.61489202503543,8.02593547899045,10.4944054206568,10.9117532249007,14.3013187788965,13.1198944421143,7.33086050258867,10.8318907926318,10.1621848089787,15.40813045735,11.0002577174692,9.49383470005611,9.56727448931592,12.1866716052395,13.1146782576189,12.8193352367981,8.79347813037619,6.21767785522594,15.3424351568437,16.84989737161,10.7272134423149,11.8779693079266,14.3887787685916,14.983095238675,13.5818235161999,10.2403703181251,11.6708477578702,9.73210511793476,14.7062703084083,16.1753757180716,12.518344355917,7.95456074042053,9.6607069279585,12.1743328678955,6.685891633682,6.97048031995569,7.87924426208161,5.80392644751007,7.26197122044613,8.65588976946448,8.89268511002358,8.86933810969847,9.69554695327011,11.6216452781704,10.76676842981,10.8053924255703,9.46831897332475,10.3548311329616,8.61701989176479,6.69991833612,5.29291244078006,4.15426309429774,5.54543235768953,6.43606877982395,7.64009126938599,8.41692963561004,5.4401384764699,6.68553452441025,7.75132855177681,8.54661419222052,13.8226262284131,12.7214670556662,14.3692543456535,12.1801457610193,9.70355743737218,10.4391532688401,11.0651936359727,9.88649587452169,10.9349935915971,11.9494989436685,9.64295217716553,15.3584239611468,11.5706661823601,9.39360090678555,15.1368478716349,12.8703746182664,11.9726899563377,12.4816576771179,13.0703032033198,10.5912308665718,11.6469438307701,13.1042607843783,10.6798745992183,12.4708653057952,11.1604777409586,17.7329263556705,17.422075392637,16.6516488578387,17.3854115376482,17.8637571699824
1.58710395622713,0.944547198404612,2.34077374827363,0.614484220172375,0,1.0072249463577,1.93763251508898,3.19047045875177,2.30628916116418,1.08152930310041,0.827561375135236,2.49690686648741,1.22801183378822,3.02679564894498,15.5550425360151,16.6559149482539,17.5878036821765,16.8345175922388,17.0901482933528,19.7790973029031,26.6622473289648,21.6243005491884,24.7722976524954,15.8971015722412,19.382517958869,22.8679566619367,19.2479412803144,1.4168494336094,1.62612584529758,2.67185554611289,2.22269931476974,2.29302171517573,2.22098661246295,3.08622607291988,4.13916836663994,2.99247212704615,3.86511757918017,5.93868709519769,4.93597051634395,4.4576535311174,8.40810284501943,6.66381542478469,7.09075382725292,5.53820507630815,3.9570666947252,6.11503213763272,6.49273483873962,5.70496210593429,4.23994912937286,4.82215291837073,3.58723679734745,7.19460998382986,14.6724499752919,15.312886176695,13.6512519260725,13.2475667571854,15.2082492354556,5.41705790977911,3.84744314150977,4.73458207404687,5.78184125765782,3.92566102544413,4.48501249133101,5.50019873916488,9.26567445286696,12.1518538662259,14.3664249785327,9.05179361572363,8.5204000691023,11.0594343815245,11.4984862699998,14.6481495866835,13.6049703384312,7.79649453839305,11.3703808899451,10.6656805117885,15.8227741889159,11.40484306983,9.97278447039148,9.97771036666168,12.62037515232,13.5150884954543,13.1766491803439,9.31617397317213,6.69841389274368,15.7909071344333,17.2816355758374,11.1976839942655,12.3456651276264,14.7688037432588,15.4706624951243,14.0386786642865,10.5929552644282,12.0369878412642,10.2648324647825,15.2348756177169,16.6563737998423,13.065247128934,8.49438830580374,10.1086638078147,12.7455402818333,7.22770171163844,7.54096512818354,8.47068026560951,6.34961841940173,7.77604273667749,9.21763278154926,9.36973805188072,9.37920699765552,10.2357035708085,12.1543247506264,11.2746796533769,11.3678594454073,10.0567690193291,10.9488583129896,9.2267430376822,7.31025174553222,5.90393417060698,4.76527261982858,6.15869447939206,7.04721453388989,8.25324746134053,9.03135911562802,6.03167064278146,7.2565655720095,8.35226049847983,9.12983398427773,14.4200098560859,13.3241974740341,14.9797085431988,12.7799318874984,10.3180235326873,11.0450137915461,11.6707679870955,10.5000228345725,11.5488256190196,12.5621695049434,10.2476052209154,15.9683649747145,12.1667636500981,10.0075970052101,15.5038720764289,13.4246685430287,12.5447639625153,13.0619826083539,13.6584245857682,11.1967878098756,12.2573235503186,13.7172959804924,11.2935382080341,13.085347877763,11.7719480235471,18.3447748237715,18.0258800835603,17.2474276298278,17.9620474679412,18.3931841310842
2.56708361708368,1.94125789852437,3.25233594054258,1.41858064970902,1.0072249463577,0,0.935346232465776,2.18508483279658,3.05731877776725,1.80673229243153,0.654593990373226,1.49088902064213,2.21937681139284,3.97787960768382,16.5543982823017,17.6336830863866,18.5438759679995,17.8387345751131,18.0973338907447,20.7815039108216,27.6456966708501,22.6240383640182,25.7544354290619,16.8860140289502,20.3504189429616,23.860016617485,20.2264594124322,1.59977086069325,1.0223850707806,1.79658366589159,2.67890141192807,2.44797784614062,1.9216496261388,2.38478438138554,3.30062542320546,2.76253338179266,3.32224192718954,5.39322600157147,4.41547029831474,3.46516479234716,7.76340159062737,6.37017160949932,6.22164397236398,4.63687086546263,3.02703425978338,5.36607976608044,5.55208881452115,4.70117887582854,3.90418826339291,4.64774806420466,3.62919992057028,6.49387315762612,14.8199892252353,15.550678207724,13.7138164742324,13.2657598295791,15.2253966255315,6.32156479678997,4.65253417365466,5.48271243706266,6.60702687715873,4.54856093772056,5.34680262461762,6.4645597112594,10.2618002327432,13.0651611677202,15.3427195741444,10.0210407431638,9.4445081371705,11.8751868877802,12.2532279967005,15.651363005158,14.5383581202496,8.74599508222251,12.2371961212437,11.5800419545967,16.8049933613071,12.3908781276472,10.9116432372637,10.960873767693,13.5922289370767,14.5031982941598,14.1777145194056,10.2071183401435,7.63529233465433,16.7539143362337,18.2551265016063,12.1438780730126,13.2942168258439,15.7642264217291,16.4016595565175,14.9956722251545,11.5945974869482,13.0358631965881,11.1411114200507,16.1161422731742,17.593648085704,13.9169565669898,9.3604181090609,11.0712867650284,13.5451084484825,7.35122351324414,7.76495378689763,8.78383610766545,6.49811407416564,7.80809033276709,9.39282026642209,9.28680294572475,9.38422275547622,10.3275592095378,12.2117400293523,11.2618379336713,11.5333129095093,10.3441485034343,11.2626345100236,9.66759563093506,7.76995101019059,6.38493499937489,5.26166877436633,6.76696831963425,7.67973071301558,8.85181405319127,9.58637470353334,6.78106929990126,8.06262408916406,9.05333780521476,9.89925502700233,14.7429043736449,13.6870429824977,15.4112814951159,13.478733950158,10.8515969285219,11.7103893558089,12.3369998250935,11.083298229759,12.1218083007501,13.1570295954114,10.9226335113719,16.3918831490089,12.4881955168981,10.5160518088335,16.5029613112217,13.5509217395187,12.7442869553599,13.2965270788873,13.9298110866814,11.589023743268,12.6943849825541,14.191193719266,11.7879178969403,13.6160913381819,12.2247419656668,18.9445335017113,18.6968388829798,17.9616473973799,18.7442188745031,19.2727903122575
3.46633498619289,2.857954617883,4.09391853390316,2.27616536712268,1.93763251508898,0.935346232465776,0,1.25370197541177,3.7934431125279,2.59750555839428,1.36297811854676,0.563388815031075,3.15468273129304,4.84262079160376,17.4895396591566,18.5652114240202,19.4665822380653,18.7720477501985,19.0246874634853,21.7158496544095,28.5787636069516,23.5591370900853,26.6871392908876,17.8205603213994,21.2781391148531,24.7950270133413,21.1581383460957,2.12174728787638,1.05923317535709,1.07397365871586,3.23577939894097,2.80466999395361,1.96208358178655,1.85838852378324,2.53450220386939,2.73652811119375,2.90870084381815,4.89388179260117,3.97121982621127,2.53153246177454,7.13053044704266,6.100361115609,5.38410153233654,3.77843953812037,2.1556233133833,4.65625507430978,4.6527088917869,3.767388233409,3.67732670861092,4.54497837069433,3.78243902130649,5.81859677005729,14.8848738045079,15.6967683415494,13.7046772499045,13.2176551698991,15.1675006701337,7.13053988830055,5.39155733411002,6.16343099993613,7.34268933526475,5.14480586266936,6.12457101040767,7.33116797946546,11.1627838439451,13.8658557748621,16.2140658833484,10.8872290753975,10.262394659241,12.5792016544989,12.8971264811642,16.5636309030624,15.3593856604859,9.59190168092124,12.991067845594,12.3839236849158,17.6836704430036,13.2764142454578,11.7426262535584,11.8433968174218,14.458797374897,15.3907675308504,15.0858889791129,10.9895930970935,8.47055672975015,17.6079801106736,19.1217993131065,12.9814647511145,14.1333833466441,16.662404007714,17.2185782527366,15.8434179342682,12.5044040716862,13.9403601947,11.9067524179043,16.8794109601858,18.4169339738051,14.6525706210193,10.1206209218805,11.9286690308186,14.2293361401907,7.45537021007174,7.95436416815984,9.04165404195152,6.64085154041879,7.82077361827343,9.51810555168623,9.17384581906495,9.35224586592672,10.3672855874456,12.2059742230879,11.1970929640807,11.6320530459889,10.564057238935,11.5002206905874,10.033397027377,8.17130911298302,6.82468102585886,5.73695455454275,7.31160622096944,8.2356868369101,9.36727517914546,10.0568330492707,7.44853377171251,8.77177355026097,9.66058157479592,10.5654715799066,14.971399591486,13.9571121723054,15.7390991334828,14.0654201675397,11.2942869945615,12.2713944980194,12.8964139341835,11.5706455042541,12.5946229584356,13.6461843829825,11.4960304407829,16.7091014474861,12.7255826233115,10.9376545816532,17.4071487202251,13.6017215561763,12.8672680071259,13.4491386818336,14.1136922649362,11.8969849210323,13.0380292597262,14.5629573742728,12.1892593126349,14.0433008049266,12.5852923390428,19.4235774693362,19.2453783863734,18.5537346596095,19.4027737615949,20.0314993288151
4.71372344109813,4.11086202599133,5.31086008593607,3.51417174284704,3.19047045875177,2.18508483279658,1.25370197541177,0,4.94697028635364,3.80344043731088,2.58313372149669,0.694415447080543,4.40256997398212,6.06987107418495,18.7372432775138,19.7931587240381,20.6736204938779,20.0238153609642,20.2783688845083,22.9660925441844,29.8107674904167,24.8069956593322,27.918016507097,19.058934034543,22.4959913582812,26.0356882511021,22.386249188446,3.20574685577207,2.05973417642286,1.17966211036533,4.27810319853572,3.71774660262919,2.71430353407536,1.93344573817363,1.92730461661746,3.29518858328938,2.9340714091043,4.6010406861403,3.82952880172709,1.32291849717953,6.53489172788875,6.10616690904157,4.42441785117682,2.81185496395293,1.28672695073575,3.99252000918931,3.54925274382591,2.5167597803952,3.88339117015475,4.84960639187926,4.43364869341071,5.17904768574594,15.2107236171111,16.1211571183878,13.9423724673086,13.4077929680698,15.3317017466773,8.31166713288335,6.5278672897494,7.24447935856935,8.46239797898034,6.16647120277903,7.28579690266275,8.5542970062459,12.4056494332715,15.0267696983213,17.4344432907044,12.1062796990888,11.4433337278434,13.650108083412,13.9065113233464,17.8121192270141,16.5373269509541,10.7966490890922,14.1094995271292,13.5495402023457,18.9093807738738,14.5084746570315,12.9325987929422,13.0738720699247,15.6760617574849,16.6236808798658,16.3322813740034,12.1383246560448,9.66877599377396,18.8136365302884,20.337534656976,14.1758067560166,15.3281631781897,17.9024358009993,18.3914790686911,17.044482952228,13.7519817733242,15.1847675982653,13.0382867023968,18.0016035363413,19.5949682611742,15.7504921413778,11.2512695114672,13.1401184115265,15.2765662238794,7.91229022786893,8.5033529781409,9.65428550010251,7.16257936900672,8.1570519764264,9.96645541173161,9.32231624854929,9.60462113722588,10.6982671491775,12.4598036083266,11.3834130089203,12.0243826511351,11.1149154637711,12.0637119151001,10.7586547441575,8.95575739222453,7.66876298747266,6.63622179711666,8.25436529559967,9.18033443358881,10.2609120770611,10.8972960583167,8.50683290584193,9.86055142366426,10.6463503268783,11.6054977106054,15.5014120109566,14.5428469436933,16.3853024973374,15.0111216211936,12.0956920156792,13.1962184837805,13.8169721115743,12.419492031641,13.422029185729,14.4869436868022,12.4374349395856,17.3388572370218,13.2795990491643,11.7180631436971,18.6509483933249,13.9176356469949,13.2798121800656,13.8945337752152,14.5936326571715,12.540671793452,13.7160473793248,15.2659820981728,12.9386862400316,14.812592421796,13.2856064939053,20.2355496845771,20.1366696036635,19.4946480539166,20.4143912185479,21.1463479018074
1.28987079674608,1.66183293222258,0.790330974456794,1.7054329539145,2.30628916116418,3.05731877776725,3.7934431125279,4.94697028635364,0,1.25982413895514,2.4518009639187,4.32292917607683,2.06893055224085,1.44455538849436,14.4274309668004,15.7762256078275,16.8758018654851,15.5950813678873,15.7100081859548,18.5634336814518,25.6701541461206,20.4494497396858,23.8002271140125,14.9099769921118,18.5654609752845,21.7965526932496,18.3399785231019,1.76230494383972,2.89891821210772,3.99910289610765,0.968629089632642,1.71984666999521,2.6203263619369,3.90859055301118,5.10463492252152,2.83962852614105,4.12785172333822,5.88388203149913,4.94457075726184,6.0021011526251,8.44049059791687,5.92443009095952,7.9065743159267,6.57172716966018,5.24163649967483,6.60067599497804,7.6339818655251,7.30655941238827,3.93585347070928,4.03166657997982,2.59089923045518,7.45812735634733,12.8244339800404,13.3340331827952,11.9470945402595,11.6237639393446,13.5632164293539,3.37169232113113,1.60068531797083,2.43710573855618,3.55572895067897,1.67046184420085,2.3389019557295,3.72828478383803,7.66281878013523,10.081513902568,12.5428182312126,7.22560312168795,6.49931723771026,8.81807467524802,9.21046315583337,13.0960214956736,11.5909821602987,5.88308216304037,9.19961123951932,8.60297150002717,14.032436450919,9.67114265072036,7.99370865109337,8.23575769693636,10.7788966678515,11.7827305831729,11.5964815263293,7.19850722739717,4.74698036994922,13.8886896344625,15.4303340017588,9.24003223996337,10.3919758771976,13.1005305426153,13.4445108011234,12.1143063545722,9.0518692566174,10.4338521030103,8.1133619433328,13.0865547165291,14.6484301117141,10.8686955483531,6.32747430083172,8.23407120920811,10.4885208142947,5.57273256760731,5.69772196157211,6.46661688487139,4.69832229810016,6.26644263648693,7.40456512844465,8.02050617224339,7.85935993424071,8.53758920155228,10.4792062001832,9.73962610928826,9.52963224296056,8.06092428423193,8.90750140595156,7.05765652549631,5.14489531667484,3.74368399586543,2.62763529336337,3.87933136105004,4.75224831960972,5.96907241819025,6.76858926868581,3.73702027475299,5.00542320923446,6.04671392437163,6.84897824900518,12.3417627557848,11.2074040473001,12.7892352843953,10.4751634073131,8.06414255953674,8.73919524731225,9.36480302032901,8.2174357367049,9.26916913615519,10.2717365579199,7.94139525935454,13.7821912828773,10.1048053960764,7.77295429393206,13.877183995503,11.6209744499712,10.6408971793994,11.1039787310972,11.6471544462723,9.06190019611772,10.0719525121275,11.4956000093551,9.06406919701388,10.8258359694084,9.57472741353135,16.0491348847699,15.7195993632883,14.9462495951928,15.6920269447349,16.2396728826052
1.089523809413,0.839487095756974,1.50893169790875,0.467072163888286,1.08152930310041,1.80673229243153,2.59750555839428,3.80344043731088,1.25982413895514,0,1.23488498447674,3.14681643025407,1.39494898545772,2.2763014035667,15.1772352762197,16.4015519151256,17.4162443842265,16.4039545650817,16.5894373863885,19.3649222092363,26.3660855893687,21.2327329217195,24.4843765142379,15.588851451885,19.1635863432012,22.5291443226251,18.9846653925741,0.892781514261453,1.83400765596086,2.98448166272426,1.20115605976057,1.50896976926395,1.9232379330603,3.10685947008759,4.2810946421023,2.48746725227872,3.61878558610838,5.59960599975798,4.60309360013002,4.95057390341219,8.14298381671945,6.03969387502196,7.20040310410963,5.74619155885853,4.28176289703682,6.04134329234379,6.77241914971174,6.24604854303806,3.73976693271719,4.13899723522061,2.77682889575779,7.02620475275647,13.6853053127434,14.2874992224219,12.7090039569359,12.3316571573498,14.2883544518639,4.53534046305715,2.8471083569107,3.69631617228612,4.8007331215236,2.84605719751506,3.54398005209973,4.75266340161133,8.63111408042746,11.2755634137678,13.6310604454808,8.30289091581965,7.66603297056202,10.0716515917044,10.4700738071978,14.0556455968639,12.7629749722694,6.99706912452273,10.4316669272359,9.79206639811333,15.1071925177057,10.7113870079763,9.14512070004733,9.27566595113446,11.8726689860371,12.8269494448558,12.5666975951777,8.40830526695582,5.87359260941811,15.0141805125995,16.5344047245987,10.3842488346921,11.5362700915997,14.116422421201,14.623161627874,13.2477860872967,9.99506532390067,11.4124272045366,9.33750361140354,14.312665214857,15.8202993675087,12.1102350312447,7.55538474177002,9.33777175377723,11.7457335493438,6.27957374942734,6.53948435916051,7.4302515561852,5.39563656524065,6.87829645980354,8.23105906507599,8.53737414777803,8.48709630884307,9.28778475433557,11.2188676877436,10.3844650875122,10.3789808926848,9.02132693957806,9.90319078156346,8.15318817261797,6.23572849379072,4.82829300016304,3.68980293340165,5.08002253729064,5.97282684715217,7.17471648482907,7.95005287517596,4.99634248389964,6.25979068493084,7.29765401033962,8.10873358178873,13.3679862605122,12.2627789510842,13.9047268293715,11.7268556871831,9.23649521747534,9.98058913143858,10.6068415716399,9.42068740707704,10.4688480081072,11.4845309659968,9.18556154351796,14.8942521687297,11.1172282386035,8.92670600293343,14.8743425433279,12.4498367639501,11.5382300785606,12.0405378276669,12.622950279201,10.1304944426381,11.182518900324,12.6379476369055,10.2131712777028,12.0038275799616,10.695269679928,17.2686763976507,16.9649757991884,16.2014861429674,16.9513368217306,17.4686211353126
